continent,country_code,country_name,level1_name,level1_type,level2_name,level2_type,level3_name,level3_type,name,type,parent_name,parent_type,parent_slug,parent_import_key,display_name,slug,import_key,leaf_level,leaf_code,leaf_type,path
Europe,SI,Republic of Slovenia,Cerkvenjak,Municipality,,,,,Cerkvenjak,Municipality,Republic of Slovenia,country,europe/republic-of-slovenia,SI::country,"Cerkvenjak, Republic of Slovenia, Europe",europe/republic-of-slovenia/cerkvenjak,SI::SI-153::1::cerkvenjak::europe::republic-of-slovenia::cerkvenjak,1,SI-153,Municipality,Europe > Republic of Slovenia > Cerkvenjak
Europe,SI,Republic of Slovenia,Dobje,Municipality,,,,,Dobje,Municipality,Republic of Slovenia,country,europe/republic-of-slovenia,SI::country,"Dobje, Republic of Slovenia, Europe",europe/republic-of-slovenia/dobje,SI::SI-154::1::dobje::europe::republic-of-slovenia::dobje,1,SI-154,Municipality,Europe > Republic of Slovenia > Dobje
Europe,SI,Republic of Slovenia,Dobrna,Municipality,,,,,Dobrna,Municipality,Republic of Slovenia,country,europe/republic-of-slovenia,SI::country,"Dobrna, Republic of Slovenia, Europe",europe/republic-of-slovenia/dobrna,SI::SI-155::1::dobrna::europe::republic-of-slovenia::dobrna,1,SI-155,Municipality,Europe > Republic of Slovenia > Dobrna
Europe,SI,Republic of Slovenia,Dobrovnik,Municipality,,,,,Dobrovnik,Municipality,Republic of Slovenia,country,europe/republic-of-slovenia,SI::country,"Dobrovnik, Republic of Slovenia, Europe",europe/republic-of-slovenia/dobrovnik,SI::SI-156::1::dobrovnik::europe::republic-of-slovenia::dobrovnik,1,SI-156,Municipality,Europe > Republic of Slovenia > Dobrovnik
Europe,SI,Republic of Slovenia,Dolenjske Toplice,Municipality,,,,,Dolenjske Toplice,Municipality,Republic of Slovenia,country,europe/republic-of-slovenia,SI::country,"Dolenjske Toplice, Republic of Slovenia, Europe",europe/republic-of-slovenia/dolenjske-toplice,SI::SI-157::1::dolenjske-toplice::europe::republic-of-slovenia::dolenjske-toplice,1,SI-157,Municipality,Europe > Republic of Slovenia > Dolenjske Toplice
Europe,SI,Republic of Slovenia,Grad,Municipality,,,,,Grad,Municipality,Republic of Slovenia,country,europe/republic-of-slovenia,SI::country,"Grad, Republic of Slovenia, Europe",europe/republic-of-slovenia/grad,SI::SI-158::1::grad::europe::republic-of-slovenia::grad,1,SI-158,Municipality,Europe > Republic of Slovenia > Grad
Europe,SI,Republic of Slovenia,Hajdina,Municipality,,,,,Hajdina,Municipality,Republic of Slovenia,country,europe/republic-of-slovenia,SI::country,"Hajdina, Republic of Slovenia, Europe",europe/republic-of-slovenia/hajdina,SI::SI-159::1::hajdina::europe::republic-of-slovenia::hajdina,1,SI-159,Municipality,Europe > Republic of Slovenia > Hajdina
Europe,SI,Republic of Slovenia,Hoče-Slivnica,Municipality,,,,,Hoče-Slivnica,Municipality,Republic of Slovenia,country,europe/republic-of-slovenia,SI::country,"Hoče-Slivnica, Republic of Slovenia, Europe",europe/republic-of-slovenia/hoce-slivnica,SI::SI-160::1::hoce-slivnica::europe::republic-of-slovenia::hoce-slivnica,1,SI-160,Municipality,Europe > Republic of Slovenia > Hoče-Slivnica
Europe,SI,Republic of Slovenia,Hodoš,Municipality,,,,,Hodoš,Municipality,Republic of Slovenia,country,europe/republic-of-slovenia,SI::country,"Hodoš, Republic of Slovenia, Europe",europe/republic-of-slovenia/hodos,SI::SI-161::1::hodos::europe::republic-of-slovenia::hodos,1,SI-161,Municipality,Europe > Republic of Slovenia > Hodoš
Europe,SI,Republic of Slovenia,Horjul,Municipality,,,,,Horjul,Municipality,Republic of Slovenia,country,europe/republic-of-slovenia,SI::country,"Horjul, Republic of Slovenia, Europe",europe/republic-of-slovenia/horjul,SI::SI-162::1::horjul::europe::republic-of-slovenia::horjul,1,SI-162,Municipality,Europe > Republic of Slovenia > Horjul
Europe,SI,Republic of Slovenia,Jezersko,Municipality,,,,,Jezersko,Municipality,Republic of Slovenia,country,europe/republic-of-slovenia,SI::country,"Jezersko, Republic of Slovenia, Europe",europe/republic-of-slovenia/jezersko,SI::SI-163::1::jezersko::europe::republic-of-slovenia::jezersko,1,SI-163,Municipality,Europe > Republic of Slovenia > Jezersko
Europe,SI,Republic of Slovenia,Komenda,Municipality,,,,,Komenda,Municipality,Republic of Slovenia,country,europe/republic-of-slovenia,SI::country,"Komenda, Republic of Slovenia, Europe",europe/republic-of-slovenia/komenda,SI::SI-164::1::komenda::europe::republic-of-slovenia::komenda,1,SI-164,Municipality,Europe > Republic of Slovenia > Komenda
Europe,SI,Republic of Slovenia,Kostel,Municipality,,,,,Kostel,Municipality,Republic of Slovenia,country,europe/republic-of-slovenia,SI::country,"Kostel, Republic of Slovenia, Europe",europe/republic-of-slovenia/kostel,SI::SI-165::1::kostel::europe::republic-of-slovenia::kostel,1,SI-165,Municipality,Europe > Republic of Slovenia > Kostel
Europe,SI,Republic of Slovenia,Križevci,Municipality,,,,,Križevci,Municipality,Republic of Slovenia,country,europe/republic-of-slovenia,SI::country,"Križevci, Republic of Slovenia, Europe",europe/republic-of-slovenia/krizevci,SI::SI-166::1::krizevci::europe::republic-of-slovenia::krizevci,1,SI-166,Municipality,Europe > Republic of Slovenia > Križevci
Europe,SI,Republic of Slovenia,Lovrenc na Pohorju,Municipality,,,,,Lovrenc na Pohorju,Municipality,Republic of Slovenia,country,europe/republic-of-slovenia,SI::country,"Lovrenc na Pohorju, Republic of Slovenia, Europe",europe/republic-of-slovenia/lovrenc-na-pohorju,SI::SI-167::1::lovrenc-na-pohorju::europe::republic-of-slovenia::lovrenc-na-pohorju,1,SI-167,Municipality,Europe > Republic of Slovenia > Lovrenc na Pohorju
Europe,SI,Republic of Slovenia,Markovci,Municipality,,,,,Markovci,Municipality,Republic of Slovenia,country,europe/republic-of-slovenia,SI::country,"Markovci, Republic of Slovenia, Europe",europe/republic-of-slovenia/markovci,SI::SI-168::1::markovci::europe::republic-of-slovenia::markovci,1,SI-168,Municipality,Europe > Republic of Slovenia > Markovci
Europe,SI,Republic of Slovenia,Miklavž na Dravskem polju,Municipality,,,,,Miklavž na Dravskem polju,Municipality,Republic of Slovenia,country,europe/republic-of-slovenia,SI::country,"Miklavž na Dravskem polju, Republic of Slovenia, Europe",europe/republic-of-slovenia/miklavz-na-dravskem-polju,SI::SI-169::1::miklavz-na-dravskem-polju::europe::republic-of-slovenia::miklavz-na-dravskem-polju,1,SI-169,Municipality,Europe > Republic of Slovenia > Miklavž na Dravskem polju
Europe,SI,Republic of Slovenia,Mirna Peč,Municipality,,,,,Mirna Peč,Municipality,Republic of Slovenia,country,europe/republic-of-slovenia,SI::country,"Mirna Peč, Republic of Slovenia, Europe",europe/republic-of-slovenia/mirna-pec,SI::SI-170::1::mirna-pec::europe::republic-of-slovenia::mirna-pec,1,SI-170,Municipality,Europe > Republic of Slovenia > Mirna Peč
Europe,SI,Republic of Slovenia,Oplotnica,Municipality,,,,,Oplotnica,Municipality,Republic of Slovenia,country,europe/republic-of-slovenia,SI::country,"Oplotnica, Republic of Slovenia, Europe",europe/republic-of-slovenia/oplotnica,SI::SI-171::1::oplotnica::europe::republic-of-slovenia::oplotnica,1,SI-171,Municipality,Europe > Republic of Slovenia > Oplotnica
Europe,SI,Republic of Slovenia,Podlehnik,Municipality,,,,,Podlehnik,Municipality,Republic of Slovenia,country,europe/republic-of-slovenia,SI::country,"Podlehnik, Republic of Slovenia, Europe",europe/republic-of-slovenia/podlehnik,SI::SI-172::1::podlehnik::europe::republic-of-slovenia::podlehnik,1,SI-172,Municipality,Europe > Republic of Slovenia > Podlehnik
Europe,SI,Republic of Slovenia,Polzela,Municipality,,,,,Polzela,Municipality,Republic of Slovenia,country,europe/republic-of-slovenia,SI::country,"Polzela, Republic of Slovenia, Europe",europe/republic-of-slovenia/polzela,SI::SI-173::1::polzela::europe::republic-of-slovenia::polzela,1,SI-173,Municipality,Europe > Republic of Slovenia > Polzela
Europe,SI,Republic of Slovenia,Prebold,Municipality,,,,,Prebold,Municipality,Republic of Slovenia,country,europe/republic-of-slovenia,SI::country,"Prebold, Republic of Slovenia, Europe",europe/republic-of-slovenia/prebold,SI::SI-174::1::prebold::europe::republic-of-slovenia::prebold,1,SI-174,Municipality,Europe > Republic of Slovenia > Prebold
Europe,SI,Republic of Slovenia,Prevalje,Municipality,,,,,Prevalje,Municipality,Republic of Slovenia,country,europe/republic-of-slovenia,SI::country,"Prevalje, Republic of Slovenia, Europe",europe/republic-of-slovenia/prevalje,SI::SI-175::1::prevalje::europe::republic-of-slovenia::prevalje,1,SI-175,Municipality,Europe > Republic of Slovenia > Prevalje
Europe,SI,Republic of Slovenia,Razkrižje,Municipality,,,,,Razkrižje,Municipality,Republic of Slovenia,country,europe/republic-of-slovenia,SI::country,"Razkrižje, Republic of Slovenia, Europe",europe/republic-of-slovenia/razkrizje,SI::SI-176::1::razkrizje::europe::republic-of-slovenia::razkrizje,1,SI-176,Municipality,Europe > Republic of Slovenia > Razkrižje
Europe,SI,Republic of Slovenia,Ribnica na Pohorju,Municipality,,,,,Ribnica na Pohorju,Municipality,Republic of Slovenia,country,europe/republic-of-slovenia,SI::country,"Ribnica na Pohorju, Republic of Slovenia, Europe",europe/republic-of-slovenia/ribnica-na-pohorju,SI::SI-177::1::ribnica-na-pohorju::europe::republic-of-slovenia::ribnica-na-pohorju,1,SI-177,Municipality,Europe > Republic of Slovenia > Ribnica na Pohorju
Europe,SI,Republic of Slovenia,Selnica ob Dravi,Municipality,,,,,Selnica ob Dravi,Municipality,Republic of Slovenia,country,europe/republic-of-slovenia,SI::country,"Selnica ob Dravi, Republic of Slovenia, Europe",europe/republic-of-slovenia/selnica-ob-dravi,SI::SI-178::1::selnica-ob-dravi::europe::republic-of-slovenia::selnica-ob-dravi,1,SI-178,Municipality,Europe > Republic of Slovenia > Selnica ob Dravi
Europe,SI,Republic of Slovenia,Sodražica,Municipality,,,,,Sodražica,Municipality,Republic of Slovenia,country,europe/republic-of-slovenia,SI::country,"Sodražica, Republic of Slovenia, Europe",europe/republic-of-slovenia/sodrazica,SI::SI-179::1::sodrazica::europe::republic-of-slovenia::sodrazica,1,SI-179,Municipality,Europe > Republic of Slovenia > Sodražica
Europe,SI,Republic of Slovenia,Solčava,Municipality,,,,,Solčava,Municipality,Republic of Slovenia,country,europe/republic-of-slovenia,SI::country,"Solčava, Republic of Slovenia, Europe",europe/republic-of-slovenia/solcava,SI::SI-180::1::solcava::europe::republic-of-slovenia::solcava,1,SI-180,Municipality,Europe > Republic of Slovenia > Solčava
Europe,SI,Republic of Slovenia,Sveta Ana,Municipality,,,,,Sveta Ana,Municipality,Republic of Slovenia,country,europe/republic-of-slovenia,SI::country,"Sveta Ana, Republic of Slovenia, Europe",europe/republic-of-slovenia/sveta-ana,SI::SI-181::1::sveta-ana::europe::republic-of-slovenia::sveta-ana,1,SI-181,Municipality,Europe > Republic of Slovenia > Sveta Ana
Europe,SI,Republic of Slovenia,Sveti Andraž v Slovenskih goricah,Municipality,,,,,Sveti Andraž v Slovenskih goricah,Municipality,Republic of Slovenia,country,europe/republic-of-slovenia,SI::country,"Sveti Andraž v Slovenskih goricah, Republic of Slovenia, Europe",europe/republic-of-slovenia/sveti-andraz-v-slovenskih-goricah,SI::SI-182::1::sveti-andraz-v-slovenskih-goricah::europe::republic-of-slovenia::sveti-andraz-v-slovenskih-goricah,1,SI-182,Municipality,Europe > Republic of Slovenia > Sveti Andraž v Slovenskih goricah
Europe,SI,Republic of Slovenia,Šempeter-Vrtojba,Municipality,,,,,Šempeter-Vrtojba,Municipality,Republic of Slovenia,country,europe/republic-of-slovenia,SI::country,"Šempeter-Vrtojba, Republic of Slovenia, Europe",europe/republic-of-slovenia/sempeter-vrtojba,SI::SI-183::1::sempeter-vrtojba::europe::republic-of-slovenia::sempeter-vrtojba,1,SI-183,Municipality,Europe > Republic of Slovenia > Šempeter-Vrtojba
Europe,SI,Republic of Slovenia,Tabor,Municipality,,,,,Tabor,Municipality,Republic of Slovenia,country,europe/republic-of-slovenia,SI::country,"Tabor, Republic of Slovenia, Europe",europe/republic-of-slovenia/tabor,SI::SI-184::1::tabor::europe::republic-of-slovenia::tabor,1,SI-184,Municipality,Europe > Republic of Slovenia > Tabor
Europe,SI,Republic of Slovenia,Trnovska Vas,Municipality,,,,,Trnovska Vas,Municipality,Republic of Slovenia,country,europe/republic-of-slovenia,SI::country,"Trnovska Vas, Republic of Slovenia, Europe",europe/republic-of-slovenia/trnovska-vas,SI::SI-185::1::trnovska-vas::europe::republic-of-slovenia::trnovska-vas,1,SI-185,Municipality,Europe > Republic of Slovenia > Trnovska Vas
Europe,SI,Republic of Slovenia,Trzin,Municipality,,,,,Trzin,Municipality,Republic of Slovenia,country,europe/republic-of-slovenia,SI::country,"Trzin, Republic of Slovenia, Europe",europe/republic-of-slovenia/trzin,SI::SI-186::1::trzin::europe::republic-of-slovenia::trzin,1,SI-186,Municipality,Europe > Republic of Slovenia > Trzin
Europe,SI,Republic of Slovenia,Velika Polana,Municipality,,,,,Velika Polana,Municipality,Republic of Slovenia,country,europe/republic-of-slovenia,SI::country,"Velika Polana, Republic of Slovenia, Europe",europe/republic-of-slovenia/velika-polana,SI::SI-187::1::velika-polana::europe::republic-of-slovenia::velika-polana,1,SI-187,Municipality,Europe > Republic of Slovenia > Velika Polana
Europe,SI,Republic of Slovenia,Veržej,Municipality,,,,,Veržej,Municipality,Republic of Slovenia,country,europe/republic-of-slovenia,SI::country,"Veržej, Republic of Slovenia, Europe",europe/republic-of-slovenia/verzej,SI::SI-188::1::verzej::europe::republic-of-slovenia::verzej,1,SI-188,Municipality,Europe > Republic of Slovenia > Veržej
Europe,SI,Republic of Slovenia,Vransko,Municipality,,,,,Vransko,Municipality,Republic of Slovenia,country,europe/republic-of-slovenia,SI::country,"Vransko, Republic of Slovenia, Europe",europe/republic-of-slovenia/vransko,SI::SI-189::1::vransko::europe::republic-of-slovenia::vransko,1,SI-189,Municipality,Europe > Republic of Slovenia > Vransko
Europe,SI,Republic of Slovenia,Žalec,Municipality,,,,,Žalec,Municipality,Republic of Slovenia,country,europe/republic-of-slovenia,SI::country,"Žalec, Republic of Slovenia, Europe",europe/republic-of-slovenia/zalec,SI::SI-190::1::zalec::europe::republic-of-slovenia::zalec,1,SI-190,Municipality,Europe > Republic of Slovenia > Žalec
Europe,SI,Republic of Slovenia,Žetale,Municipality,,,,,Žetale,Municipality,Republic of Slovenia,country,europe/republic-of-slovenia,SI::country,"Žetale, Republic of Slovenia, Europe",europe/republic-of-slovenia/zetale,SI::SI-191::1::zetale::europe::republic-of-slovenia::zetale,1,SI-191,Municipality,Europe > Republic of Slovenia > Žetale
Europe,SI,Republic of Slovenia,Žirovnica,Municipality,,,,,Žirovnica,Municipality,Republic of Slovenia,country,europe/republic-of-slovenia,SI::country,"Žirovnica, Republic of Slovenia, Europe",europe/republic-of-slovenia/zirovnica,SI::SI-192::1::zirovnica::europe::republic-of-slovenia::zirovnica,1,SI-192,Municipality,Europe > Republic of Slovenia > Žirovnica
Europe,SI,Republic of Slovenia,Žužemberk,Municipality,,,,,Žužemberk,Municipality,Republic of Slovenia,country,europe/republic-of-slovenia,SI::country,"Žužemberk, Republic of Slovenia, Europe",europe/republic-of-slovenia/zuzemberk,SI::SI-193::1::zuzemberk::europe::republic-of-slovenia::zuzemberk,1,SI-193,Municipality,Europe > Republic of Slovenia > Žužemberk
Europe,SI,Republic of Slovenia,Šmartno pri Litiji,Municipality,,,,,Šmartno pri Litiji,Municipality,Republic of Slovenia,country,europe/republic-of-slovenia,SI::country,"Šmartno pri Litiji, Republic of Slovenia, Europe",europe/republic-of-slovenia/smartno-pri-litiji,SI::SI-194::1::smartno-pri-litiji::europe::republic-of-slovenia::smartno-pri-litiji,1,SI-194,Municipality,Europe > Republic of Slovenia > Šmartno pri Litiji
Europe,SI,Republic of Slovenia,Apače,Municipality,,,,,Apače,Municipality,Republic of Slovenia,country,europe/republic-of-slovenia,SI::country,"Apače, Republic of Slovenia, Europe",europe/republic-of-slovenia/apace,SI::SI-195::1::apace::europe::republic-of-slovenia::apace,1,SI-195,Municipality,Europe > Republic of Slovenia > Apače
Europe,SI,Republic of Slovenia,Cirkulane,Municipality,,,,,Cirkulane,Municipality,Republic of Slovenia,country,europe/republic-of-slovenia,SI::country,"Cirkulane, Republic of Slovenia, Europe",europe/republic-of-slovenia/cirkulane,SI::SI-196::1::cirkulane::europe::republic-of-slovenia::cirkulane,1,SI-196,Municipality,Europe > Republic of Slovenia > Cirkulane
Europe,SI,Republic of Slovenia,Kostanjevica na Krki,Municipality,,,,,Kostanjevica na Krki,Municipality,Republic of Slovenia,country,europe/republic-of-slovenia,SI::country,"Kostanjevica na Krki, Republic of Slovenia, Europe",europe/republic-of-slovenia/kostanjevica-na-krki,SI::SI-197::1::kostanjevica-na-krki::europe::republic-of-slovenia::kostanjevica-na-krki,1,SI-197,Municipality,Europe > Republic of Slovenia > Kostanjevica na Krki
Europe,SI,Republic of Slovenia,Makole,Municipality,,,,,Makole,Municipality,Republic of Slovenia,country,europe/republic-of-slovenia,SI::country,"Makole, Republic of Slovenia, Europe",europe/republic-of-slovenia/makole,SI::SI-198::1::makole::europe::republic-of-slovenia::makole,1,SI-198,Municipality,Europe > Republic of Slovenia > Makole
Europe,SI,Republic of Slovenia,Mokronog-Trebelno,Municipality,,,,,Mokronog-Trebelno,Municipality,Republic of Slovenia,country,europe/republic-of-slovenia,SI::country,"Mokronog-Trebelno, Republic of Slovenia, Europe",europe/republic-of-slovenia/mokronog-trebelno,SI::SI-199::1::mokronog-trebelno::europe::republic-of-slovenia::mokronog-trebelno,1,SI-199,Municipality,Europe > Republic of Slovenia > Mokronog-Trebelno
Europe,SI,Republic of Slovenia,Poljčane,Municipality,,,,,Poljčane,Municipality,Republic of Slovenia,country,europe/republic-of-slovenia,SI::country,"Poljčane, Republic of Slovenia, Europe",europe/republic-of-slovenia/poljcane,SI::SI-200::1::poljcane::europe::republic-of-slovenia::poljcane,1,SI-200,Municipality,Europe > Republic of Slovenia > Poljčane
